"lesion","Otu000001","Otu000002","Otu000003","Otu000004","Otu000005","Otu000006","Otu000007","Otu000008","Otu000009","Otu000010","Otu000011","Otu000012","Otu000013","Otu000014","Otu000015","Otu000016","Otu000017","Otu000018","Otu000019","Otu000020","Otu000021","Otu000022","Otu000023","Otu000025","Otu000026","Otu000027","Otu000028","Otu000029","Otu000030","Otu000031","Otu000032","Otu000034","Otu000036","Otu000037","Otu000038","Otu000039","Otu000040","Otu000041","Otu000042","Otu000043","Otu000044","Otu000045","Otu000046","Otu000047","Otu000048","Otu000049","Otu000050","Otu000051","Otu000055","Otu000057","Otu000058","Otu000059","Otu000061","Otu000062","Otu000063","Otu000064","Otu000065","Otu000067","Otu000068","Otu000069","Otu000070","Otu000072","Otu000073","Otu000074","Otu000075","Otu000076","Otu000077","Otu000078","Otu000079","Otu000081","Otu000082","Otu000083","Otu000084","Otu000085","Otu000086","Otu000087","Otu000088","Otu000090","Otu000091","Otu000092","Otu000095","Otu000096","Otu000097","Otu000098","Otu000099","Otu000101","Otu000102","Otu000105","Otu000106","Otu000107","Otu000108","Otu000109","Otu000110","Otu000112","Otu000113","Otu000114","Otu000115","Otu000116","Otu000117","Otu000119","Otu000120","Otu000121","Otu000122","Otu000123","Otu000124","Otu000125","Otu000127","Otu000128","Otu000129","Otu000130","Otu000132","Otu000133","Otu000134","Otu000135","Otu000136","Otu000137","Otu000138","Otu000139","Otu000140","Otu000141","Otu000143","Otu000144","Otu000145","Otu000146","Otu000147","Otu000148","Otu000149","Otu000150","Otu000151","Otu000152","Otu000153","Otu000154","Otu000155","Otu000156","Otu000157","Otu000158","Otu000159","Otu000161","Otu000162","Otu000163","Otu000164","Otu000165","Otu000166","Otu000167","Otu000168","Otu000169","Otu000170","Otu000171","Otu000172","Otu000173","Otu000176","Otu000177","Otu000178","Otu000179","Otu000180","Otu000181","Otu000182","Otu000183","Otu000184","Otu000185","Otu000186","Otu000187","Otu000188","Otu000189","Otu000190","Otu000191","Otu000193","Otu000194","Otu000196","Otu000197","Otu000198","Otu000199","Otu000201","Otu000202","Otu000203","Otu000204","Otu000205","Otu000206","Otu000207","Otu000209","Otu000213","Otu000214","Otu000215","Otu000216","Otu000219","Otu000220","Otu000221","Otu000222","Otu000223","Otu000225","Otu000227","Otu000228","Otu000229","Otu000230","Otu000231","Otu000233","Otu000234","Otu000236","Otu000238","Otu000240","Otu000241","Otu000242","Otu000243","Otu000244","Otu000245","Otu000246","Otu000248","Otu000249","Otu000250","Otu000251","Otu000252","Otu000253","Otu000254","Otu000255","Otu000258","Otu000259","Otu000260","Otu000261","Otu000262","Otu000263","Otu000264","Otu000265","Otu000267","Otu000268","Otu000269","Otu000270","Otu000271","Otu000272","Otu000273","Otu000274","Otu000275","Otu000276","Otu000278","Otu000280","Otu000281","Otu000282","Otu000283","Otu000284","Otu000285","Otu000286","Otu000287","Otu000288","Otu000289","Otu000290","Otu000293","Otu000294","Otu000296","Otu000297","Otu000298","Otu000299","Otu000300","Otu000301","Otu000302","Otu000303","Otu000304","Otu000307","Otu000308","Otu000309","Otu000310","Otu000311","Otu000312","Otu000313","Otu000315","Otu000316","Otu000317","Otu000319","Otu000320","Otu000323","Otu000324","Otu000325","Otu000326","Otu000328","Otu000329","Otu000330","Otu000332","Otu000333","Otu000334","Otu000335","Otu000336","Otu000337","Otu000338","Otu000340","Otu000342","Otu000343","Otu000345","Otu000346","Otu000347","Otu000348","Otu000349","Otu000350","Otu000352","Otu000354","Otu000355","Otu000358","Otu000359","Otu000360","Otu000361","Otu000363","Otu000364","Otu000365","Otu000366","Otu000368","Otu000369","Otu000370","Otu000372","Otu000373","Otu000374","Otu000375","Otu000376","Otu000377","Otu000378","Otu000379","Otu000381","Otu000383","Otu000384","Otu000385","Otu000389","Otu000393","Otu000394","Otu000395","Otu000400","Otu000402","Otu000403","Otu000404","Otu000406","Otu000409","Otu000411","Otu000412","Otu000415","Otu000416","Otu000417","Otu000418","Otu000419","Otu000420","Otu000424","Otu000427","Otu000429","Otu000430","Otu000431","Otu000432","Otu000434","Otu000436","Otu000438","Otu000439","Otu000441","Otu000442","Otu000444","Otu000445","Otu000446","Otu000447","Otu000448","Otu000449","Otu000450","Otu000451","Otu000454","Otu000455","Otu000456","Otu000458","Otu000460","Otu000461","Otu000463","Otu000466","Otu000470","Otu000472","Otu000473","Otu000476","Otu000478","Otu000483","Otu000484","Otu000485","Otu000486","Otu000491","Otu000494","Otu000495","Otu000497","Otu000499","Otu000501","Otu000504","Otu000505","Otu000510","Otu000512","Otu000514","Otu000515","Otu000516","Otu000517","Otu000520","Otu000522","Otu000523","Otu000527","Otu000528","Otu000529","Otu000530","Otu000531","Otu000532","Otu000535","Otu000536","Otu000537","Otu000538","Otu000540","Otu000541","Otu000543","Otu000545","Otu000546","Otu000547","Otu000550","Otu000552","Otu000554","Otu000555","Otu000557","Otu000559","Otu000562","Otu000563","Otu000565","Otu000568","Otu000569","Otu000570","Otu000571","Otu000572","Otu000573","Otu000574","Otu000577","Otu000579","Otu000582","Otu000586","Otu000589","Otu000590","Otu000593","Otu000594","Otu000595","Otu000600","Otu000604","Otu000605","Otu000606","Otu000610","Otu000614","Otu000615","Otu000616","Otu000618","Otu000619","Otu000620","Otu000621","Otu000627","Otu000628","Otu000630","Otu000633","Otu000634","Otu000640","Otu000641","Otu000642","Otu000643","Otu000645","Otu000649","Otu000650","Otu000653","Otu000654","Otu000656","Otu000660","Otu000670","Otu000672","Otu000675","Otu000677","Otu000678","Otu000679","Otu000680","Otu000683","Otu000684","Otu000685","Otu000687","Otu000690","Otu000692","Otu000695","Otu000700","Otu000702","Otu000704","Otu000707","Otu000710","Otu000712","Otu000715","Otu000716","Otu000717","Otu000719","Otu000720","Otu000721","Otu000723","Otu000726","Otu000731","Otu000732","Otu000736","Otu000737","Otu000739","Otu000740","Otu000741","Otu000742","Otu000743","Otu000744","Otu000745","Otu000746","Otu000749","Otu000750","Otu000756","Otu000757","Otu000759","Otu000761","Otu000765","Otu000768","Otu000769","Otu000770","Otu000771","Otu000777","Otu000779","Otu000780","Otu000781","Otu000786","Otu000787","Otu000793","Otu000795","Otu000799","Otu000800","Otu000801","Otu000802","Otu000804","Otu000808","Otu000809","Otu000811","Otu000816","Otu000819","Otu000821","Otu000822","Otu000823","Otu000829","Otu000831","Otu000832","Otu000835","Otu000839","Otu000840","Otu000844","Otu000849","Otu000852","Otu000853","Otu000859","Otu000866","Otu000867","Otu000868","Otu000869","Otu000872","Otu000874","Otu000875","Otu000877","Otu000878","Otu000880","Otu000886","Otu000887","Otu000888","Otu000889","Otu000890","Otu000892","Otu000893","Otu000897","Otu000901","Otu000905","Otu000907","Otu000908","Otu000911","Otu000917","Otu000918","Otu000925","Otu000934","Otu000943","Otu000945","Otu000958","Otu000964","Otu000966","Otu000970","Otu000972","Otu000975","Otu000978","Otu000980","Otu000981","Otu000983","Otu000984","Otu000986","Otu000987","Otu000991","Otu000994","Otu001004","Otu001008","Otu001009","Otu001011","Otu001012","Otu001014","Otu001016","Otu001022","Otu001026","Otu001027","Otu001030","Otu001035","Otu001036","Otu001041","Otu001043","Otu001047","Otu001055","Otu001059","Otu001060","Otu001063","Otu001065","Otu001066","Otu001080","Otu001086","Otu001087","Otu001088","Otu001090","Otu001092","Otu001095","Otu001097","Otu001102","Otu001106","Otu001109","Otu001110","Otu001111","Otu001116","Otu001121","Otu001128","Otu001133","Otu001134","Otu001135","Otu001137","Otu001140","Otu001141","Otu001142","Otu001145","Otu001152","Otu001155","Otu001162","Otu001170","Otu001172","Otu001173","Otu001177","Otu001179","Otu001181","Otu001192","Otu001194","Otu001195","Otu001196","Otu001199","Otu001200","Otu001201","Otu001202","Otu001203","Otu001207","Otu001213","Otu001222","Otu001237","Otu001241","Otu001242","Otu001248","Otu001249","Otu001250","Otu001259","Otu001261","Otu001262","Otu001268","Otu001273","Otu001279","Otu001280","Otu001286","Otu001290","Otu001291","Otu001300","Otu001302","Otu001307","Otu001308","Otu001309","Otu001312","Otu001317","Otu001324","Otu001340","Otu001348","Otu001354","Otu001357","Otu001358","Otu001364","Otu001374","Otu001375","Otu001379","Otu001380","Otu001381","Otu001382","Otu001401","Otu001402","Otu001414","Otu001415","Otu001419","Otu001422","Otu001423","Otu001429","Otu001431","Otu001433","Otu001438","Otu001441","Otu001444","Otu001447","Otu001450","Otu001457","Otu001463","Otu001471","Otu001477","Otu001478","Otu001488","Otu001491","Otu001493","Otu001494","Otu001495","Otu001506","Otu001507","Otu001509","Otu001511","Otu001520","Otu001532","Otu001541","Otu001543","Otu001546","Otu001552","Otu001561","Otu001564","Otu001579","Otu001593","Otu001600","Otu001602","Otu001606","Otu001607","Otu001618","Otu001632","Otu001638","Otu001641","Otu001657","Otu001658","Otu001662","Otu001664","Otu001677","Otu001678","Otu001680","Otu001682","Otu001686","Otu001691","Otu001714","Otu001715","Otu001724","Otu001730","Otu001740","Otu001756","Otu001769","Otu001780","Otu001786","Otu001796","Otu001800","Otu001803","Otu001807","Otu001811","Otu001815","Otu001823","Otu001828","Otu001855","Otu001871","Otu001877","Otu001891","Otu001894","Otu001906","Otu001909","Otu001933","Otu001942","Otu001944","Otu001946","Otu001950","Otu001953","Otu001956","Otu001960","Otu002003","Otu002047","Otu002056","Otu002070","Otu002072","Otu002077","Otu002082","Otu002089","Otu002095","Otu002096","Otu002098","Otu002138","Otu002155","Otu002162","Otu002194","Otu002210","Otu002259","Otu002261","Otu002267","Otu002278","Otu002303","Otu002309","Otu002354","Otu002355","Otu002383","Otu002387","Otu002402","Otu002403","Otu002404","Otu002436","Otu002442","Otu002464","Otu002473","Otu002499","Otu002504","Otu002545","Otu002565","Otu002569","Otu002594","Otu002644","Otu002650","Otu002696","Otu002704","Otu002736","Otu002773","Otu002864","Otu002899","Otu002935","Otu002953","Otu002965","Otu002969","Otu003081","Otu003144","Otu003160","Otu003233","Otu003295","Otu003298","Otu003346","Otu003400","Otu003436","Otu003505","Otu003573","Otu003599","Otu003640","Otu003789","Otu003805","Otu003914","Otu003979","Otu004184","Otu004201","Otu004246","Otu004369","Otu004388","Otu004579","Otu004633","Otu004713","Otu004765","Otu004831","Otu004883","Otu004942","Otu005101","Otu005269","Otu005523","Otu006408","Otu008072","Otu008928","Otu012835"
"No",7,12,1672,260,17,3,7,0,0,440,0,0,1616,391,476,243,0,13,1361,54,1,0,2,68,0,3,354,1,1,1,0,0,100,88,1,0,172,169,0,875,0,0,0,90,0,5,0,0,1,0,23,0,7,2,1,1,98,0,1,0,30,1,0,377,0,0,0,0,0,0,1,3,16,0,0,0,1,0,1,1,0,0,0,14,140,0,12,0,0,0,71,1,0,0,0,10,0,0,2,0,105,4,0,0,0,0,24,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,3,0,3,0,1,0,0,0,5,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,35,0,0,0,0,0,0,56,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,3,0,0,0,16,0,0,0,2,0,0,0,0,0,19,5,0,0,0,0,3,3,2,0,0,0,0,0,0,8,0,0,1,0,0,1,7,0,10,0,0,0,0,1,1,0,0,0,1,0,0,17,0,0,0,0,0,0,0,1,0,0,6,1,2,36,0,0,0,0,0,46,0,0,0,1,0,0,0,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,31,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,21,0,0,0,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,0,0,3,20,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,91,0,0,0,0,1,0,0,0,0,2,0,6,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"No",146,2,216,96,65,32,49,167,123,21,10,83,28,99,156,218,0,6,80,105,16,4,52,2,72,0,292,0,5,10,0,0,12,5,0,30,73,111,0,50,20,0,0,118,54,23,0,0,0,0,235,27,231,0,0,89,19,0,19,0,1,1,15,1,210,59,0,0,2,0,0,51,30,54,0,0,128,0,1,61,0,63,0,0,2,1,3,0,0,0,29,4,0,0,235,12,2,0,0,0,20,1,12,0,0,0,3,1,0,107,0,156,5,0,0,0,2,13,0,0,0,60,0,296,9,12,4,30,21,0,731,0,5,1,1,35,0,31,0,14,0,9,0,66,0,0,92,5,0,0,1,0,12,5,2,0,3,0,1,21,0,1,1,0,0,6,1,1,1,3,0,0,0,129,0,0,1,3,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,15,20,2,0,0,2,20,1,0,0,0,0,0,307,0,0,0,0,25,0,0,0,0,0,0,0,0,0,60,13,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,233,22,7,0,0,3,0,0,0,1,95,0,0,1,0,1,0,28,0,1,0,0,0,25,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,18,0,0,0,14,0,0,0,6,0,157,0,0,1,0,0,8,1,4,0,0,0,0,0,4,1,5,0,91,0,2,13,0,0,0,0,0,7,0,0,0,0,303,2,0,2,2,0,0,0,0,0,0,0,0,0,3,0,13,26,2,1,0,0,0,0,0,11,0,0,0,0,3,0,0,2,0,0,135,0,0,0,0,0,3,0,0,0,0,4,0,1,0,0,3,0,121,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,3,1,0,0,4,3,143,1,0,0,0,0,0,0,12,0,0,0,2,2,0,0,0,0,15,1,0,0,133,8,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,1,11,0,0,0,10,0,0,0,3,0,0,0,1,5,0,0,0,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,2,0,0,0,2,0,5,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0,9,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,148,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,2,48,0,0,0,0,0,0,0,0,0,2,2
"No",301,0,202,7,828,91,670,31,38,8,181,0,26,0,3,4,0,2446,401,398,13,0,220,10,34,3,1,1,886,0,3,0,0,81,0,7,25,8,0,1,0,0,1,27,25,2,1,0,1,0,0,49,49,0,146,2,1,0,73,1,2,0,2,32,1,13,0,0,0,0,0,12,16,61,0,256,1,1,4,28,0,0,0,0,36,32,3,5,8,0,16,34,4,9,6,0,0,31,2,8,65,2,7,0,0,0,0,0,0,40,1,0,0,8,1,0,19,0,0,0,0,0,0,17,1,0,1,2,4,0,0,59,66,0,0,0,0,12,0,0,2,16,0,0,50,1,0,2,0,0,4,36,20,0,106,0,0,1,0,0,1,14,0,0,0,0,0,0,24,4,0,0,0,0,7,0,0,0,7,0,0,5,1,0,0,0,7,0,0,3,1,0,1,0,2,0,0,0,0,7,0,0,0,14,4,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,1,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,1,4,0,0,0,0,0,0,0,9,0,0,0,2,3,0,0,1,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,25,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,486,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,0,0,0,0,2,0,0,7,3,8,0,0,0,0,23,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,77,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,165,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,2,0,3,1,0,0,0,0,3,0,0,0,1,0,0,7,0,0,0,0,2,0,0,0,5,7,0,10,0,4,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,0,33,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,563,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No",461,0,67,17,189,23,170,0,5,269,19,23,170,15,58,24,0,9,52,14,35,0,82,0,10,10,108,3,3,16,0,10,36,97,0,681,3,101,0,16,2,0,7,25,62,34,1,0,0,0,130,27,33,0,4,41,38,0,20,0,0,5,34,15,89,46,0,0,0,0,0,93,16,12,0,0,43,0,0,97,0,70,0,0,14,2,304,1,0,0,0,9,131,0,322,104,0,2,2,0,36,0,5,0,0,0,0,0,0,84,0,0,7,0,0,0,1,9,0,0,0,3,0,39,71,10,0,123,0,0,0,9,1,8,3,26,0,0,0,100,0,12,0,0,0,0,92,0,0,57,1,42,2,0,3,0,0,0,0,3,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,353,4,0,0,26,0,0,3,0,0,65,0,94,0,1,0,0,7,2,56,0,0,0,0,0,0,0,202,0,1,0,0,0,7,0,0,3,0,0,0,0,0,0,3,1,43,1,0,0,1,134,0,0,0,1,0,0,8,0,0,0,0,0,40,4,1,1,0,2,0,0,0,0,15,73,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,3,103,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,4,5,0,0,0,37,2,0,9,0,0,0,0,0,1,0,0,0,0,5,2,21,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,134,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,76,0,11,0,0,0,0,12,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,1,10,0,1,2,0,50,0,0,0,0,0,0,0,5,0,4,0,1,0,0,32,8,0,0,1,0,0,0,2,0,7,0,0,3,0,0,0,46,0,0,0,5,0,5,10,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,8,0,1,0,7,0,0,3,8,5,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,2,0,0,5,1,0,37,0,47,0,0,0,0,368,0,0,1,2,1,0,0,22,0,0,0,7,0,0,34,18,0,0,0,0,0,0,3,0,0,4,94,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,12,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,6,0,2,1,0,0,1,0,0,0,8,1,0,13,0,14,0,0,0,0,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,3,0,0,0,0,0,0,4,12,0,0,0,0
"No",188,5,127,42,32,6,140,56,93,62,23,7,52,21,85,138,0,256,204,82,15,1,14,1,368,61,116,0,1,33,0,3,0,109,0,16,230,41,0,18,9,2,2,0,29,21,118,0,0,1,71,104,148,1,2,63,49,0,8,0,0,0,60,0,403,38,0,0,0,0,0,19,10,8,0,0,48,0,0,385,0,9,0,0,2,0,0,0,0,0,0,13,9,0,1,41,0,0,0,218,164,0,0,0,0,0,11,0,313,0,0,10,1,0,1,0,167,6,0,0,0,5,0,21,2,71,0,1,21,0,29,11,1,4,0,0,0,0,0,133,0,89,9,4,0,11,25,0,0,1,4,9,0,1,7,0,0,1,0,0,0,0,159,0,0,1,101,2,0,0,0,11,0,0,0,1,0,6,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,521,0,0,0,1,10,0,0,0,0,0,0,0,0,0,382,0,0,305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,8,96,0,0,0,0,8,0,0,0,0,28,0,0,14,0,0,0,0,0,0,0,0,0,63,0,0,5,0,0,0,0,0,0,0,0,0,0,60,0,1,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,72,0,1,0,0,3,0,0,0,0,0,1,7,0,1,0,75,0,0,7,3,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,1,242,0,0,0,1,0,4,2,0,1,0,12,71,0,0,0,0,0,33,0,15,0,0,0,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,4,0,0,2,0,0,3,2,0,1,2,0,1,9,1,6,0,1,0,0,0,0,1,0,0,0,4,2,6,0,2,0,1,63,67,4,4,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,1,2,2,0,0,0,0,0,2,0,1,21,0,0,7,4,0,0,0,11,0,0,0,0,1,1,0,6,0,0,6,1,2,0,0,0,0,0,0,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,18,0,0,0,0,1,0,0,2,0,0,0,0,6,0,1,0,0,0,3,0,1,43,37,0,0,0,1,6,3,5,0,0,1,195,0,0,1,0,0,0,0,0,2,0,0,0,39,0,0,0,16,1,0,0,14,4,0,2,24,8,0,0,0,0,0,0,4,0,0,0,0,2,0,1,0,4,0,0,0,0,0,1,1,0,9,2,2,0,0,0,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,2,0,0,0,0,0,0,2,39,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,3,8,1,0,1,0,1,1,0,11,0,1,0,0
